#file_name;cnt_classes;max_member_funs;max_nested_loops;max_nesting_depth;max_params_in_decl;member_funs;member_vars;min_member_funs
suen_09_13962_99.srcml;0.000000;0.000000;3.000000;4.000000;2.000000;0.000000;0.000000;150000.000000
suen_09_13963_99.srcml;0.000000;0.000000;3.000000;4.000000;0.000000;0.000000;0.000000;150000.000000
suen_09_13964_99.srcml;0.000000;0.000000;3.000000;4.000000;0.000000;0.000000;0.000000;150000.000000
suen_09_13965_35.srcml;0.000000;0.000000;1.000000;2.000000;0.000000;0.000000;0.000000;150000.000000
suen_09_13966_35.srcml;0.000000;0.000000;1.000000;2.000000;0.000000;0.000000;0.000000;150000.000000
suen_09_13967_8.srcml;0.000000;0.000000;2.000000;3.000000;2.000000;0.000000;0.000000;150000.000000
suen_10_14001_33.srcml;0.000000;0.000000;2.000000;3.000000;0.000000;0.000000;0.000000;150000.000000
suen_10_14002_33.srcml;0.000000;0.000000;2.000000;3.000000;0.000000;0.000000;0.000000;150000.000000
suen_11_14600_10.srcml;0.000000;0.000000;2.000000;3.000000;0.000000;0.000000;0.000000;150000.000000
Sumhat_08_1919_30.srcml;0.000000;0.000000;1.000000;4.000000;2.000000;0.000000;0.000000;150000.000000
Sumhat_08_1922_30.srcml;0.000000;0.000000;1.000000;4.000000;2.000000;0.000000;0.000000;150000.000000
Sumhat_08_1925_30.srcml;0.000000;0.000000;1.000000;4.000000;2.000000;0.000000;0.000000;150000.000000
Sumhat_08_1928_15.srcml;0.000000;0.000000;1.000000;3.000000;2.000000;0.000000;0.000000;150000.000000
Sumhat_08_1930_15.srcml;0.000000;0.000000;1.000000;3.000000;2.000000;0.000000;0.000000;150000.000000
Sumhat_08_1933_40.srcml;0.000000;0.000000;1.000000;3.000000;2.000000;0.000000;0.000000;150000.000000
Sumhat_08_1936_40.srcml;0.000000;0.000000;1.000000;3.000000;2.000000;0.000000;0.000000;150000.000000
Sumhat_08_1939_40.srcml;0.000000;0.000000;1.000000;3.000000;2.000000;0.000000;0.000000;150000.000000
Sumhat_08_1942_40.srcml;0.000000;0.000000;1.000000;4.000000;2.000000;0.000000;0.000000;150000.000000
Sumhat_08_1945_25.srcml;0.000000;0.000000;1.000000;3.000000;4.000000;0.000000;0.000000;150000.000000
Sumhat_08_1949_25.srcml;0.000000;0.000000;1.000000;3.000000;4.000000;0.000000;0.000000;150000.000000
Sumhat_08_1953_25.srcml;0.000000;0.000000;1.000000;5.000000;6.000000;0.000000;0.000000;150000.000000
Sumhat_08_1957_25.srcml;0.000000;0.000000;1.000000;3.000000;2.000000;0.000000;0.000000;150000.000000
Sumhat_09_2064_53.srcml;0.000000;0.000000;1.000000;3.000000;2.000000;0.000000;0.000000;150000.000000
Sumhat_09_2065_53.srcml;0.000000;0.000000;1.000000;4.000000;3.000000;0.000000;0.000000;150000.000000
Sumhat_09_2067_53.srcml;0.000000;0.000000;1.000000;4.000000;3.000000;0.000000;0.000000;150000.000000
Sumhat_09_2068_53.srcml;0.000000;0.000000;1.000000;4.000000;2.000000;0.000000;0.000000;150000.000000
Sumhat_09_2069_56.srcml;0.000000;0.000000;1.000000;5.000000;2.000000;0.000000;0.000000;150000.000000
Sumhat_09_2070_56.srcml;0.000000;0.000000;1.000000;5.000000;2.000000;0.000000;0.000000;150000.000000
Sumhat_09_2071_56.srcml;0.000000;0.000000;1.000000;3.000000;2.000000;0.000000;0.000000;150000.000000
Sumhat_09_2072_56.srcml;0.000000;0.000000;1.000000;3.000000;2.000000;0.000000;0.000000;150000.000000
Sumhat_09_2074_28.srcml;0.000000;0.000000;1.000000;4.000000;2.000000;0.000000;0.000000;150000.000000
Sumhat_09_2077_28.srcml;0.000000;0.000000;1.000000;4.000000;2.000000;0.000000;0.000000;150000.000000
Sumhat_09_2080_28.srcml;0.000000;0.000000;1.000000;4.000000;2.000000;0.000000;0.000000;150000.000000
Sumhat_09_2083_28.srcml;0.000000;0.000000;1.000000;3.000000;2.000000;0.000000;0.000000;150000.000000
Sumhat_10_2119_99.srcml;0.000000;0.000000;1.000000;3.000000;2.000000;0.000000;0.000000;150000.000000
Sumhat_10_2123_99.srcml;0.000000;0.000000;1.000000;3.000000;2.000000;0.000000;0.000000;150000.000000
Sumhat_10_2134_99.srcml;0.000000;0.000000;1.000000;4.000000;2.000000;0.000000;0.000000;150000.000000
Sumhat_10_2137_23.srcml;0.000000;0.000000;1.000000;4.000000;3.000000;0.000000;0.000000;150000.000000
Sumhat_10_2140_23.srcml;0.000000;0.000000;1.000000;4.000000;3.000000;0.000000;0.000000;150000.000000
Sumhat_10_2143_56.srcml;0.000000;0.000000;1.000000;4.000000;2.000000;0.000000;0.000000;150000.000000
Sumhat_10_2145_56.srcml;0.000000;0.000000;1.000000;4.000000;2.000000;0.000000;0.000000;150000.000000
Sumhat_10_2147_56.srcml;0.000000;0.000000;1.000000;3.000000;2.000000;0.000000;0.000000;150000.000000
Sumhat_10_2149_56.srcml;0.000000;0.000000;1.000000;3.000000;2.000000;0.000000;0.000000;150000.000000
Sumhat_10_2152_16.srcml;0.000000;0.000000;1.000000;5.000000;2.000000;0.000000;0.000000;150000.000000
Sumhat_10_2155_16.srcml;0.000000;0.000000;1.000000;5.000000;2.000000;0.000000;0.000000;150000.000000
Sumiet_14_2690_55.srcml;0.000000;0.000000;2.000000;3.000000;0.000000;0.000000;0.000000;150000.000000
Sumiet_14_2693_55.srcml;0.000000;0.000000;2.000000;3.000000;0.000000;0.000000;0.000000;150000.000000
Sumiet_14_2696_55.srcml;0.000000;0.000000;2.000000;3.000000;0.000000;0.000000;0.000000;150000.000000
Sumiet_14_2699_55.srcml;0.000000;0.000000;3.000000;4.000000;0.000000;0.000000;0.000000;150000.000000
Sumiet_14_2702_55.srcml;0.000000;0.000000;3.000000;4.000000;0.000000;0.000000;0.000000;150000.000000
summerstar_09_12554_43.srcml;0.000000;0.000000;4.000000;5.000000;0.000000;0.000000;0.000000;150000.000000
summerstar_09_12559_43.srcml;0.000000;0.000000;4.000000;5.000000;0.000000;0.000000;0.000000;150000.000000
summerstar_09_12566_43.srcml;0.000000;0.000000;3.000000;4.000000;3.000000;0.000000;0.000000;150000.000000
summerstar_09_12569_8.srcml;0.000000;0.000000;3.000000;4.000000;2.000000;0.000000;0.000000;150000.000000
summerstar_10_12531_43.srcml;0.000000;0.000000;1.000000;2.000000;0.000000;0.000000;0.000000;150000.000000
summerstar_10_12534_43.srcml;0.000000;0.000000;1.000000;2.000000;0.000000;0.000000;0.000000;150000.000000
summerstar_10_12537_43.srcml;0.000000;0.000000;1.000000;2.000000;0.000000;0.000000;0.000000;150000.000000
summerstar_10_12539_23.srcml;0.000000;0.000000;4.000000;5.000000;7.000000;0.000000;0.000000;150000.000000
summerstar_10_12541_23.srcml;0.000000;0.000000;4.000000;5.000000;7.000000;0.000000;0.000000;150000.000000
summerstar_10_12543_58.srcml;0.000000;0.000000;3.000000;4.000000;4.000000;0.000000;0.000000;150000.000000
summerstar_10_12548_58.srcml;0.000000;0.000000;3.000000;4.000000;4.000000;0.000000;0.000000;150000.000000
summerstar_10_12552_58.srcml;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;150000.000000
summerstar_10_12557_58.srcml;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;150000.000000
summerstar_10_12562_6.srcml;0.000000;0.000000;3.000000;4.000000;0.000000;0.000000;0.000000;150000.000000
Sunchiro_14_1092_25.srcml;0.000000;0.000000;2.000000;3.000000;1.000000;0.000000;0.000000;150000.000000
Sunchiro_14_1096_25.srcml;0.000000;0.000000;1.000000;2.000000;1.000000;0.000000;0.000000;150000.000000
Sunchiro_14_1100_25.srcml;0.000000;0.000000;1.000000;2.000000;1.000000;0.000000;0.000000;150000.000000
Sunchiro_14_1106_25.srcml;0.000000;0.000000;4.000000;5.000000;2.000000;0.000000;0.000000;150000.000000
Sunchiro_14_1109_25.srcml;0.000000;0.000000;4.000000;5.000000;2.000000;0.000000;0.000000;150000.000000
Sunchiro_14_1112_20.srcml;0.000000;0.000000;1.000000;2.000000;2.000000;0.000000;0.000000;150000.000000
Sunchiro_14_1115_20.srcml;0.000000;0.000000;1.000000;2.000000;2.000000;0.000000;0.000000;150000.000000
sunnn_09_9128_99.srcml;0.000000;0.000000;3.000000;4.000000;2.000000;0.000000;0.000000;150000.000000
sunnn_09_9131_99.srcml;0.000000;0.000000;3.000000;4.000000;2.000000;0.000000;0.000000;150000.000000
sunnn_09_9134_99.srcml;0.000000;0.000000;3.000000;4.000000;3.000000;0.000000;0.000000;150000.000000
sunnn_09_9138_99.srcml;0.000000;0.000000;3.000000;4.000000;3.000000;0.000000;0.000000;150000.000000
sunnn_09_9141_99.srcml;0.000000;0.000000;3.000000;4.000000;2.000000;0.000000;0.000000;150000.000000
sunnn_09_9144_99.srcml;0.000000;0.000000;3.000000;4.000000;2.000000;0.000000;0.000000;150000.000000
sunnn_09_9147_27.srcml;0.000000;0.000000;3.000000;4.000000;2.000000;0.000000;0.000000;150000.000000
sunnn_09_9151_27.srcml;0.000000;0.000000;3.000000;4.000000;2.000000;0.000000;0.000000;150000.000000
sunnn_09_9155_21.srcml;0.000000;0.000000;3.000000;4.000000;2.000000;0.000000;0.000000;150000.000000
sunnn_09_9159_21.srcml;0.000000;0.000000;3.000000;4.000000;2.000000;0.000000;0.000000;150000.000000
sunnn_09_9162_21.srcml;0.000000;0.000000;2.000000;3.000000;4.000000;0.000000;0.000000;150000.000000
sunnn_10_9558_66.srcml;0.000000;0.000000;2.000000;3.000000;2.000000;0.000000;0.000000;150000.000000
sunnn_10_9561_66.srcml;0.000000;0.000000;2.000000;3.000000;2.000000;0.000000;0.000000;150000.000000
sunnn_10_9563_66.srcml;0.000000;0.000000;3.000000;4.000000;2.000000;0.000000;0.000000;150000.000000
sunnn_10_9566_66.srcml;0.000000;0.000000;3.000000;4.000000;2.000000;0.000000;0.000000;150000.000000
sunnn_10_9569_23.srcml;0.000000;0.000000;3.000000;4.000000;3.000000;0.000000;0.000000;150000.000000
sunnn_10_9572_23.srcml;0.000000;0.000000;3.000000;4.000000;3.000000;0.000000;0.000000;150000.000000
sunnn_10_9576_26.srcml;0.000000;0.000000;3.000000;4.000000;2.000000;0.000000;0.000000;150000.000000
sunnn_10_9579_26.srcml;0.000000;0.000000;3.000000;4.000000;2.000000;0.000000;0.000000;150000.000000
sunnn_10_9582_76.srcml;0.000000;0.000000;3.000000;4.000000;2.000000;0.000000;0.000000;150000.000000
sunnn_10_9585_76.srcml;0.000000;0.000000;3.000000;4.000000;2.000000;0.000000;0.000000;150000.000000
sunnn_10_9588_76.srcml;0.000000;0.000000;1.000000;2.000000;2.000000;0.000000;0.000000;150000.000000
sunnn_10_9592_76.srcml;0.000000;0.000000;1.000000;2.000000;2.000000;0.000000;0.000000;150000.000000
sunnn_10_9595_76.srcml;0.000000;0.000000;4.000000;5.000000;4.000000;0.000000;0.000000;150000.000000
sunnn_10_9598_16.srcml;0.000000;0.000000;3.000000;4.000000;2.000000;0.000000;0.000000;150000.000000
sunnn_10_9601_16.srcml;0.000000;0.000000;4.000000;5.000000;2.000000;0.000000;0.000000;150000.000000
sunnn_12_11366_60.srcml;0.000000;0.000000;2.000000;3.000000;2.000000;0.000000;0.000000;150000.000000
sunnn_12_11368_60.srcml;0.000000;0.000000;2.000000;3.000000;2.000000;0.000000;0.000000;150000.000000
sunnn_12_11371_60.srcml;0.000000;0.000000;2.000000;3.000000;2.000000;0.000000;0.000000;150000.000000
sunnn_12_11373_60.srcml;0.000000;0.000000;4.000000;5.000000;2.000000;0.000000;0.000000;150000.000000
sunnn_12_11376_60.srcml;0.000000;0.000000;4.000000;5.000000;2.000000;0.000000;0.000000;150000.000000
sunnn_12_11378_6.srcml;0.000000;0.000000;3.000000;4.000000;2.000000;0.000000;0.000000;150000.000000
sunnn_12_11379_50.srcml;0.000000;0.000000;3.000000;4.000000;3.000000;0.000000;0.000000;150000.000000
sunnn_12_11380_50.srcml;0.000000;0.000000;3.000000;4.000000;3.000000;0.000000;0.000000;150000.000000
sunnn_12_11381_50.srcml;0.000000;0.000000;2.000000;3.000000;2.000000;0.000000;0.000000;150000.000000
sunnn_12_11384_50.srcml;0.000000;0.000000;2.000000;3.000000;7.000000;0.000000;0.000000;150000.000000
sunnn_12_11385_20.srcml;0.000000;0.000000;3.000000;4.000000;2.000000;0.000000;0.000000;150000.000000
sunnn_12_11388_20.srcml;0.000000;0.000000;3.000000;4.000000;2.000000;0.000000;0.000000;150000.000000
sunnn_12_11390_20.srcml;0.000000;0.000000;2.000000;3.000000;2.000000;0.000000;0.000000;150000.000000
SunnyK_11_8140_45.srcml;4.000000;7.000000;2.000000;3.000000;4.000000;15.000000;5.000000;0.000000
SunnyK_11_8142_45.srcml;4.000000;7.000000;2.000000;3.000000;4.000000;15.000000;5.000000;0.000000
SunnyK_11_8143_45.srcml;4.000000;7.000000;2.000000;3.000000;2.000000;18.000000;9.000000;2.000000
SunnyK_11_8145_45.srcml;4.000000;7.000000;2.000000;3.000000;2.000000;18.000000;9.000000;2.000000
SunnyK_12_7268_25.srcml;2.000000;5.000000;2.000000;3.000000;1.000000;10.000000;2.000000;5.000000
SunnyK_12_7270_25.srcml;2.000000;5.000000;1.000000;2.000000;1.000000;10.000000;2.000000;5.000000
SunnyK_12_7273_14.srcml;3.000000;6.000000;3.000000;4.000000;2.000000;14.000000;4.000000;2.000000
SunnyK_13_8570_40.srcml;0.000000;0.000000;3.000000;4.000000;0.000000;0.000000;0.000000;150000.000000
SunnyK_13_8574_40.srcml;0.000000;0.000000;3.000000;4.000000;0.000000;0.000000;0.000000;150000.000000
SunnyK_13_8578_40.srcml;0.000000;0.000000;2.000000;3.000000;0.000000;0.000000;0.000000;150000.000000
SunnyK_13_8582_11.srcml;0.000000;0.000000;2.000000;3.000000;0.000000;0.000000;0.000000;150000.000000
superc_10_13829_10.srcml;0.000000;0.000000;1.000000;2.000000;2.000000;0.000000;0.000000;150000.000000
superc_11_14357_20.srcml;0.000000;0.000000;2.000000;3.000000;0.000000;0.000000;0.000000;150000.000000
superc_11_14358_20.srcml;0.000000;0.000000;2.000000;3.000000;0.000000;0.000000;0.000000;150000.000000
superc_12_14015_15.srcml;0.000000;0.000000;2.000000;3.000000;0.000000;0.000000;0.000000;150000.000000
svanegas_13_4057_40.srcml;0.000000;0.000000;3.000000;4.000000;1.000000;0.000000;0.000000;150000.000000
svanegas_13_4060_40.srcml;0.000000;0.000000;3.000000;4.000000;1.000000;0.000000;0.000000;150000.000000
svanegas_13_4063_40.srcml;0.000000;0.000000;2.000000;3.000000;1.000000;0.000000;0.000000;150000.000000
svanegas_13_4066_11.srcml;0.000000;0.000000;2.000000;3.000000;1.000000;0.000000;0.000000;150000.000000
swagat_10_5821_20.srcml;0.000000;0.000000;1.000000;2.000000;0.000000;0.000000;0.000000;150000.000000
swagat_10_5824_20.srcml;0.000000;0.000000;3.000000;4.000000;0.000000;0.000000;0.000000;150000.000000
swagat_13_8319_10.srcml;0.000000;0.000000;1.000000;2.000000;4.000000;0.000000;0.000000;150000.000000
swap.coder_09_18434_99.srcml;0.000000;0.000000;2.000000;3.000000;2.000000;0.000000;0.000000;150000.000000
swap.coder_09_18435_99.srcml;0.000000;0.000000;2.000000;3.000000;2.000000;0.000000;0.000000;150000.000000
swap.coder_09_18436_99.srcml;0.000000;0.000000;4.000000;5.000000;2.000000;0.000000;0.000000;150000.000000
swap.coder_09_18437_99.srcml;0.000000;0.000000;4.000000;5.000000;2.000000;0.000000;0.000000;150000.000000
swap.coder_09_18438_99.srcml;0.000000;0.000000;3.000000;4.000000;1.000000;0.000000;0.000000;150000.000000
swap.coder_09_18439_99.srcml;0.000000;0.000000;3.000000;4.000000;1.000000;0.000000;0.000000;150000.000000
swap.coder_09_18440_49.srcml;0.000000;0.000000;3.000000;4.000000;2.000000;0.000000;0.000000;150000.000000
swap.coder_09_18441_49.srcml;0.000000;0.000000;3.000000;4.000000;4.000000;0.000000;0.000000;150000.000000
swap.coder_09_18442_49.srcml;0.000000;0.000000;3.000000;4.000000;4.000000;0.000000;0.000000;150000.000000
sweetyrathore_09_19093_99.srcml;0.000000;0.000000;2.000000;3.000000;1.000000;0.000000;0.000000;150000.000000
sweetyrathore_09_19094_99.srcml;0.000000;0.000000;2.000000;3.000000;1.000000;0.000000;0.000000;150000.000000
sweetyrathore_09_19095_99.srcml;0.000000;0.000000;2.000000;3.000000;3.000000;0.000000;0.000000;150000.000000
sweetyrathore_09_19096_99.srcml;0.000000;0.000000;2.000000;3.000000;3.000000;0.000000;0.000000;150000.000000
sweetyrathore_09_19097_99.srcml;0.000000;0.000000;2.000000;3.000000;2.000000;0.000000;0.000000;150000.000000
sweetyrathore_09_19098_99.srcml;0.000000;0.000000;2.000000;3.000000;2.000000;0.000000;0.000000;150000.000000
sweetyrathore_09_19099_27.srcml;0.000000;0.000000;2.000000;3.000000;2.000000;0.000000;0.000000;150000.000000
sweetyrathore_09_19100_27.srcml;0.000000;0.000000;2.000000;3.000000;2.000000;0.000000;0.000000;150000.000000
sweetyrathore_09_19102_11.srcml;0.000000;0.000000;2.000000;3.000000;1.000000;0.000000;0.000000;150000.000000
sweetyrathore_09_19104_11.srcml;0.000000;0.000000;1.000000;2.000000;2.000000;0.000000;0.000000;150000.000000
syd_13_2259_10.srcml;0.000000;0.000000;1.000000;2.000000;2.000000;0.000000;0.000000;150000.000000
syphonbyte_11_2980_10.srcml;0.000000;0.000000;3.000000;4.000000;0.000000;0.000000;0.000000;150000.000000
SystemDown_12_14340_45.srcml;0.000000;0.000000;2.000000;3.000000;0.000000;0.000000;0.000000;150000.000000
SystemDown_12_14341_45.srcml;0.000000;0.000000;2.000000;3.000000;0.000000;0.000000;0.000000;150000.000000
SystemDown_12_14343_45.srcml;0.000000;0.000000;2.000000;3.000000;0.000000;0.000000;0.000000;150000.000000
SystemDown_12_14345_45.srcml;0.000000;0.000000;2.000000;3.000000;0.000000;0.000000;0.000000;150000.000000
SystemDown_12_14347_10.srcml;0.000000;0.000000;2.000000;3.000000;0.000000;0.000000;0.000000;150000.000000
SystemDown_12_14349_10.srcml;0.000000;0.000000;2.000000;3.000000;0.000000;0.000000;0.000000;150000.000000
SystemDown_12_14351_12.srcml;0.000000;0.000000;2.000000;3.000000;3.000000;0.000000;0.000000;150000.000000
t1g3r_09_7471_76.srcml;0.000000;0.000000;3.000000;4.000000;2.000000;0.000000;0.000000;150000.000000
t1g3r_09_7475_76.srcml;0.000000;0.000000;3.000000;4.000000;2.000000;0.000000;0.000000;150000.000000
t1g3r_09_7478_76.srcml;0.000000;0.000000;3.000000;4.000000;2.000000;0.000000;0.000000;150000.000000
t1g3r_09_7481_76.srcml;0.000000;0.000000;3.000000;4.000000;2.000000;0.000000;0.000000;150000.000000
t1g3r_09_7484_76.srcml;0.000000;0.000000;1.000000;2.000000;3.000000;0.000000;0.000000;150000.000000
tab_14_16488_55.srcml;0.000000;0.000000;3.000000;4.000000;0.000000;0.000000;0.000000;150000.000000
tab_14_16490_55.srcml;0.000000;0.000000;2.000000;3.000000;0.000000;0.000000;0.000000;150000.000000
tab_14_16492_55.srcml;0.000000;0.000000;2.000000;3.000000;0.000000;0.000000;0.000000;150000.000000
tab_14_16493_55.srcml;0.000000;0.000000;3.000000;4.000000;0.000000;0.000000;0.000000;150000.000000
tab_14_16494_55.srcml;0.000000;0.000000;3.000000;4.000000;0.000000;0.000000;0.000000;150000.000000
Tales_11_5441_70.srcml;0.000000;0.000000;2.000000;3.000000;0.000000;0.000000;0.000000;150000.000000
Tales_11_5445_70.srcml;0.000000;0.000000;2.000000;3.000000;0.000000;0.000000;0.000000;150000.000000
Tales_11_5448_70.srcml;0.000000;0.000000;3.000000;4.000000;1.000000;0.000000;0.000000;150000.000000
Tales_11_5451_70.srcml;0.000000;0.000000;3.000000;4.000000;1.000000;0.000000;0.000000;150000.000000
Tales_11_5454_70.srcml;0.000000;0.000000;2.000000;3.000000;0.000000;0.000000;0.000000;150000.000000
Tales_11_5457_70.srcml;0.000000;0.000000;2.000000;3.000000;0.000000;0.000000;0.000000;150000.000000
tamara_08_5329_50.srcml;0.000000;0.000000;4.000000;5.000000;0.000000;0.000000;0.000000;150000.000000
tamara_08_5330_50.srcml;0.000000;0.000000;4.000000;5.000000;0.000000;0.000000;0.000000;150000.000000
tamara_08_5331_50.srcml;0.000000;0.000000;2.000000;3.000000;0.000000;0.000000;0.000000;150000.000000
tamara_08_5332_50.srcml;0.000000;0.000000;2.000000;3.000000;0.000000;0.000000;0.000000;150000.000000
tamara_08_5334_15.srcml;0.000000;0.000000;2.000000;3.000000;0.000000;0.000000;0.000000;150000.000000
tamara_08_5336_15.srcml;0.000000;0.000000;2.000000;3.000000;0.000000;0.000000;0.000000;150000.000000
tamara_08_5339_5.srcml;0.000000;0.000000;4.000000;5.000000;0.000000;0.000000;0.000000;150000.000000
tamara_09_5601_99.srcml;0.000000;0.000000;4.000000;5.000000;0.000000;0.000000;0.000000;150000.000000
tamara_09_5604_99.srcml;0.000000;0.000000;4.000000;5.000000;0.000000;0.000000;0.000000;150000.000000
tamara_09_5607_99.srcml;0.000000;0.000000;5.000000;6.000000;0.000000;0.000000;0.000000;150000.000000
tamara_09_5609_99.srcml;0.000000;0.000000;5.000000;6.000000;0.000000;0.000000;0.000000;150000.000000
tamara_09_5612_99.srcml;0.000000;0.000000;3.000000;4.000000;0.000000;0.000000;0.000000;150000.000000
tamara_09_5616_99.srcml;0.000000;0.000000;3.000000;4.000000;0.000000;0.000000;0.000000;150000.000000
tamara_09_5620_56.srcml;0.000000;0.000000;3.000000;4.000000;0.000000;0.000000;0.000000;150000.000000
tamara_09_5625_56.srcml;0.000000;0.000000;3.000000;4.000000;0.000000;0.000000;0.000000;150000.000000
tamara_09_5627_56.srcml;0.000000;0.000000;3.000000;4.000000;0.000000;0.000000;0.000000;150000.000000
tamara_09_5630_56.srcml;0.000000;0.000000;3.000000;4.000000;0.000000;0.000000;0.000000;150000.000000
tamara_09_5632_21.srcml;0.000000;0.000000;3.000000;4.000000;0.000000;0.000000;0.000000;150000.000000
tamara_09_5635_21.srcml;0.000000;0.000000;3.000000;4.000000;0.000000;0.000000;0.000000;150000.000000
tamara_09_5638_21.srcml;0.000000;0.000000;2.000000;3.000000;0.000000;0.000000;0.000000;150000.000000
tamara_11_7902_100.srcml;0.000000;0.000000;2.000000;3.000000;0.000000;0.000000;0.000000;150000.000000
tamara_11_7905_100.srcml;0.000000;0.000000;2.000000;3.000000;0.000000;0.000000;0.000000;150000.000000
tamara_11_7908_100.srcml;0.000000;0.000000;3.000000;4.000000;0.000000;0.000000;0.000000;150000.000000
tamara_11_7912_100.srcml;0.000000;0.000000;3.000000;4.000000;0.000000;0.000000;0.000000;150000.000000
tamara_11_7916_100.srcml;0.000000;0.000000;2.000000;3.000000;0.000000;0.000000;0.000000;150000.000000
tamara_11_7919_100.srcml;0.000000;0.000000;2.000000;3.000000;0.000000;0.000000;0.000000;150000.000000
tamara_11_7922_100.srcml;0.000000;0.000000;3.000000;4.000000;0.000000;0.000000;0.000000;150000.000000
tamara_11_7925_100.srcml;0.000000;0.000000;3.000000;4.000000;0.000000;0.000000;0.000000;150000.000000
tamara_11_7927_20.srcml;0.000000;0.000000;3.000000;4.000000;0.000000;0.000000;0.000000;150000.000000
tamara_11_7929_20.srcml;0.000000;0.000000;3.000000;4.000000;0.000000;0.000000;0.000000;150000.000000
tamara_11_7931_55.srcml;0.000000;0.000000;3.000000;4.000000;0.000000;0.000000;0.000000;150000.000000
tamara_11_7933_55.srcml;0.000000;0.000000;3.000000;4.000000;0.000000;0.000000;0.000000;150000.000000
tamara_11_7935_55.srcml;0.000000;0.000000;3.000000;4.000000;0.000000;0.000000;0.000000;150000.000000
tamara_11_7937_55.srcml;0.000000;0.000000;3.000000;4.000000;0.000000;0.000000;0.000000;150000.000000
tamara_11_7939_18.srcml;0.000000;0.000000;2.000000;3.000000;0.000000;0.000000;0.000000;150000.000000
tamara_11_7942_18.srcml;0.000000;0.000000;2.000000;3.000000;0.000000;0.000000;0.000000;150000.000000
tame_12_4927_60.srcml;0.000000;0.000000;2.000000;3.000000;0.000000;0.000000;0.000000;150000.000000
tame_12_4928_60.srcml;0.000000;0.000000;2.000000;3.000000;0.000000;0.000000;0.000000;150000.000000
tame_12_4931_60.srcml;0.000000;0.000000;2.000000;3.000000;0.000000;0.000000;0.000000;150000.000000
tame_12_4934_60.srcml;0.000000;0.000000;3.000000;4.000000;0.000000;0.000000;0.000000;150000.000000
tame_12_4936_60.srcml;0.000000;0.000000;3.000000;4.000000;0.000000;0.000000;0.000000;150000.000000
tame_12_4938_27.srcml;0.000000;0.000000;3.000000;4.000000;2.000000;0.000000;0.000000;150000.000000
tame_12_4941_27.srcml;0.000000;0.000000;3.000000;4.000000;2.000000;0.000000;0.000000;150000.000000
tame_12_4945_27.srcml;0.000000;0.000000;3.000000;4.000000;0.000000;0.000000;0.000000;150000.000000
tame_12_4948_40.srcml;0.000000;0.000000;3.000000;4.000000;1.000000;0.000000;0.000000;150000.000000
tame_12_4951_40.srcml;0.000000;0.000000;3.000000;4.000000;1.000000;0.000000;0.000000;150000.000000
tame_12_4953_40.srcml;0.000000;0.000000;2.000000;3.000000;6.000000;0.000000;0.000000;150000.000000
Taminiora_09_19039_99.srcml;0.000000;0.000000;2.000000;4.000000;2.000000;0.000000;0.000000;150000.000000
Taminiora_09_19040_99.srcml;0.000000;0.000000;2.000000;4.000000;2.000000;0.000000;0.000000;150000.000000
Taminiora_09_19041_99.srcml;1.000000;4.000000;4.000000;5.000000;2.000000;4.000000;2.000000;4.000000
Taminiora_09_19042_99.srcml;1.000000;4.000000;4.000000;5.000000;2.000000;4.000000;2.000000;4.000000
Taminiora_09_19043_99.srcml;0.000000;0.000000;3.000000;4.000000;2.000000;0.000000;0.000000;150000.000000
Taminiora_09_19044_99.srcml;0.000000;0.000000;3.000000;4.000000;2.000000;0.000000;0.000000;150000.000000
TangKy_09_1540_33.srcml;0.000000;0.000000;3.000000;4.000000;0.000000;0.000000;0.000000;150000.000000
TangKy_09_1543_33.srcml;0.000000;0.000000;3.000000;4.000000;0.000000;0.000000;0.000000;150000.000000
TangKy_10_1583_33.srcml;0.000000;0.000000;1.000000;2.000000;0.000000;0.000000;0.000000;150000.000000
TangKy_10_1587_33.srcml;0.000000;0.000000;1.000000;2.000000;0.000000;0.000000;0.000000;150000.000000
TangKy_10_1592_100.srcml;0.000000;0.000000;2.000000;3.000000;1.000000;0.000000;0.000000;150000.000000
TangKy_10_1598_100.srcml;0.000000;0.000000;2.000000;3.000000;1.000000;0.000000;0.000000;150000.000000
TangKy_10_1602_100.srcml;0.000000;0.000000;3.000000;4.000000;0.000000;0.000000;0.000000;150000.000000
TangKy_10_1609_100.srcml;0.000000;0.000000;3.000000;4.000000;0.000000;0.000000;0.000000;150000.000000
TangKy_10_1616_100.srcml;0.000000;0.000000;3.000000;4.000000;0.000000;0.000000;0.000000;150000.000000
TangKy_10_1622_100.srcml;0.000000;0.000000;3.000000;4.000000;0.000000;0.000000;0.000000;150000.000000
TangKy_10_1628_68.srcml;0.000000;0.000000;3.000000;4.000000;0.000000;0.000000;0.000000;150000.000000
TangKy_10_1633_68.srcml;0.000000;0.000000;3.000000;4.000000;0.000000;0.000000;0.000000;150000.000000
TangKy_10_1637_68.srcml;0.000000;0.000000;4.000000;5.000000;0.000000;0.000000;0.000000;150000.000000
TangKy_10_1642_68.srcml;0.000000;0.000000;4.000000;5.000000;0.000000;0.000000;0.000000;150000.000000
TangKy_10_1648_68.srcml;0.000000;0.000000;4.000000;5.000000;0.000000;0.000000;0.000000;150000.000000
